q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
6,0,2170,"Reflect on all events involving Brooklyn Sanders. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Brooklyn Sanders}, *)",Times,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
6,0,2171,"Reflect on all events involving Caleb Perez. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Caleb Perez}, *)",Times,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
6,0,2172,"Reflect on all events involving Charles Castillo. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Charles Castillo}, *)",Times,all,set(),set(),{},0,0,{'entity'},False
6,0,2173,"Reflect on all events involving Elizabeth Hill. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Elizabeth Hill}, *)",Times,all,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
8,0,2295,"Think about Ava Morris's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Ava Morris}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location', 'entity'}",False
8,0,2296,"Think about Brooklyn Sanders's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Brooklyn Sanders}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
8,0,2297,"Think about Caleb Perez's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Caleb Perez}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
8,0,2298,"Think about Charles Castillo's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Charles Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'entity'},False
8,0,2299,"Think about Elizabeth Hill's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Elizabeth Hill}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
30,0,2517,What is the most recent date Ava Morris was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Ava Morris}, *)",Times,latest,set(),set(),{},0,0,"{'content', 'location', 'entity'}",False
30,0,2518,What is the most recent date Brooklyn Sanders was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Brooklyn Sanders}, *)",Times,latest,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
30,0,2519,What is the most recent date Caleb Perez was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Caleb Perez}, *)",Times,latest,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
30,0,2520,What is the most recent date Charles Castillo was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Charles Castillo}, *)",Times,latest,set(),set(),{},0,0,{'entity'},False
30,0,2521,What is the most recent date Elizabeth Hill was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Elizabeth Hill}, *)",Times,latest,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
32,0,2557,What was Ava Morris doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Ava Morris}, *)",Event contents,latest,set(),set(),{},0,0,"{'content', 'location', 'entity'}",False
32,0,2558,What was Brooklyn Sanders doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Brooklyn Sanders}, *)",Event contents,latest,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
32,0,2559,What was Caleb Perez doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Caleb Perez}, *)",Event contents,latest,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
32,0,2560,What was Charles Castillo doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Charles Castillo}, *)",Event contents,latest,set(),set(),{},0,0,{'entity'},False
32,0,2561,What was Elizabeth Hill doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Elizabeth Hill}, *)",Event contents,latest,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
22,0,1425,"Consider all events involving both Ava Morris and photonic processor overload. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Ava Morris}, {photonic processor overload})",Times,all,set(),set(),{},0,0,"{'content', 'location', 'entity'}",False
22,0,1428,"Consider all events involving both Brooklyn Ross and cryo-pod integrity breach. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {cryo-pod integrity breach})",Times,all,set(),set(),{},0,0,"{'date', 'entity'}",True
22,0,1430,"Consider all events involving both Brooklyn Ross and fusion core breach. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {fusion core breach})",Times,all,set(),set(),{},0,0,"{'content', 'location'}",True
22,0,1432,"Consider all events involving both Brooklyn Ross and magnetic confinement rupture. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {magnetic confinement rupture})",Times,all,set(),set(),{},0,0,"{'content', 'entity'}",True
22,0,1434,"Consider all events involving both Brooklyn Sanders and cosmic intelligence contact. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Brooklyn Sanders}, {cosmic intelligence contact})",Times,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
23,0,2208,"Reflect on the experiences of Ava Morris related to photonic processor overload. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Ava Morris}, {photonic processor overload})",Spaces,all,set(),set(),{},0,0,"{'content', 'location', 'entity'}",False
23,0,2209,"Reflect on the experiences of Brooklyn Ross related to cryo-pod integrity breach. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {cryo-pod integrity breach})",Spaces,all,set(),set(),{},0,0,"{'date', 'entity'}",True
23,0,2210,"Reflect on the experiences of Brooklyn Ross related to fusion core breach. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {fusion core breach})",Spaces,all,set(),set(),{},0,0,"{'content', 'location'}",True
23,0,2211,"Reflect on the experiences of Brooklyn Ross related to magnetic confinement rupture. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Brooklyn Ross}, {magnetic confinement rupture})",Spaces,all,set(),set(),{},0,0,"{'content', 'entity'}",True
23,0,2212,"Reflect on the experiences of Brooklyn Sanders related to cosmic intelligence contact. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Brooklyn Sanders}, {cosmic intelligence contact})",Spaces,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
31,1,1343,What is the most recent location where Bella Alvarez was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Bella Alvarez}, *)",Spaces,latest,['Ross 128 Agricultural Station'],[40],{40: 'Ross 128 Agricultural Station'},1,1,set(),
31,1,1345,What is the most recent location where Brooklyn Ross was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Brooklyn Ross}, *)",Spaces,latest,['Mercury Twilight Observatory'],[39],{39: 'Mercury Twilight Observatory'},1,1,set(),
31,1,1351,What is the most recent location where Jackson Ramos was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Jackson Ramos}, *)",Spaces,latest,['Mercury Twilight Observatory'],[18],{18: 'Mercury Twilight Observatory'},1,1,set(),
31,1,1355,What is the most recent location where Lily Nguyen was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Lily Nguyen}, *)",Spaces,latest,['Sedna Long Range Observatory'],[22],{22: 'Sedna Long Range Observatory'},1,1,set(),
31,1,1356,What is the most recent location where Logan Diaz was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Logan Diaz}, *)",Spaces,latest,['Mercury Twilight Observatory'],[5],{5: 'Mercury Twilight Observatory'},1,1,set(),
35,1,366,"Enumerate all activities that Bella Alvarez has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Bella Alvarez}, *)",Event contents,chronological,['subspace antenna failure'],[40],{40: 'subspace antenna failure'},1,1,set(),
35,1,368,"Enumerate all activities that Brooklyn Ross has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Brooklyn Ross}, *)",Event contents,chronological,['matter synthesizer overload'],[39],{39: 'matter synthesizer overload'},1,1,set(),
35,1,374,"Enumerate all activities that Jackson Ramos has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Jackson Ramos}, *)",Event contents,chronological,['antimatter cascade'],[18],{18: 'antimatter cascade'},1,1,set(),
35,1,378,"Enumerate all activities that Lily Nguyen has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Lily Nguyen}, *)",Event contents,chronological,['fusion core breach'],[22],{22: 'fusion core breach'},1,1,set(),
35,1,379,"Enumerate all activities that Logan Diaz has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Logan Diaz}, *)",Event contents,chronological,['main power grid overload'],[5],{5: 'main power grid overload'},1,1,set(),
34,1,387,List all locations visited by Bella Alvarez in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Bella Alvarez}, *)",Spaces,chronological,['Ross 128 Agricultural Station'],[40],{40: 'Ross 128 Agricultural Station'},1,1,set(),
34,1,389,List all locations visited by Brooklyn Ross in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Brooklyn Ross}, *)",Spaces,chronological,['Mercury Twilight Observatory'],[39],{39: 'Mercury Twilight Observatory'},1,1,set(),
34,1,395,List all locations visited by Jackson Ramos in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Jackson Ramos}, *)",Spaces,chronological,['Mercury Twilight Observatory'],[18],{18: 'Mercury Twilight Observatory'},1,1,set(),
34,1,399,List all locations visited by Lily Nguyen in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Lily Nguyen}, *)",Spaces,chronological,['Sedna Long Range Observatory'],[22],{22: 'Sedna Long Range Observatory'},1,1,set(),
34,1,400,List all locations visited by Logan Diaz in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Logan Diaz}, *)",Spaces,chronological,['Mercury Twilight Observatory'],[5],{5: 'Mercury Twilight Observatory'},1,1,set(),
33,1,408,"Provide a chronological list of all dates when Bella Alvarez was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Bella Alvarez}, *)",Times,chronological,"['May 11, 2226']",[40],"{40: 'May 11, 2226'}",1,1,set(),
33,1,410,"Provide a chronological list of all dates when Brooklyn Ross was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Brooklyn Ross}, *)",Times,chronological,"['October 13, 2224']",[39],"{39: 'October 13, 2224'}",1,1,set(),
33,1,416,"Provide a chronological list of all dates when Jackson Ramos was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Jackson Ramos}, *)",Times,chronological,"['February 27, 2226']",[18],"{18: 'February 27, 2226'}",1,1,set(),
33,1,420,"Provide a chronological list of all dates when Lily Nguyen was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Lily Nguyen}, *)",Times,chronological,"['April 09, 2226']",[22],"{22: 'April 09, 2226'}",1,1,set(),
33,1,421,"Provide a chronological list of all dates when Logan Diaz was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Logan Diaz}, *)",Times,chronological,"['March 23, 2224']",[5],"{5: 'March 23, 2224'}",1,1,set(),
7,1,185,"Consider all events that Bella Alvarez has been involved in. List all the locations where these events took place, without mentioning the events themselves.","(*, *, ent, *)","(*, *, {Bella Alvarez}, *)",Spaces,all,{'Ross 128 Agricultural Station'},{40},{40: 'Ross 128 Agricultural Station'},1,1,set(),
7,1,187,"Consider all events that Brooklyn Ross has been involved in. List all the locations where these events took place, without mentioning the events themselves.","(*, *, ent, *)","(*, *, {Brooklyn Ross}, *)",Spaces,all,{'Mercury Twilight Observatory'},{39},{39: 'Mercury Twilight Observatory'},1,1,set(),
7,1,193,"Consider all events that Jackson Ramos has been involved in. List all the locations where these events took place, without mentioning the events themselves.","(*, *, ent, *)","(*, *, {Jackson Ramos}, *)",Spaces,all,{'Mercury Twilight Observatory'},{18},{18: 'Mercury Twilight Observatory'},1,1,set(),
